,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
145,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.20381592368152637,0.2381952360952781,0.2437297491899676,0.22858030298892404,156
146,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.23225535489290214,0.22859542809143818,0.23154926197047881,0.2308000149849397,147
147,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.2368152636947261,0.23915521689566208,0.234189367574703,0.23671994938836372,129
148,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.23363532729345413,0.23495530089398212,0.23094923796951877,0.23317995538565164,141
149,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.24527509449811002,0.25247495050099,0.23562942517700708,0.24445982339203573,90
150,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.24413511729765405,0.24629507409851803,0.24024960998439937,0.2435599337935238,94
151,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.2405951880962381,0.22889542209155816,0.2298091923676947,0.23309993418516364,142
152,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.23489530209395812,0.25589488210235795,0.2405496219848794,0.2437799353937318,93
153,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.24341513169736606,0.23549529009419812,0.21450858034321374,0.2311396673782593,146
154,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.10097798044039119,0.18395632087358252,0.0984639385575423,0.12779941329050534,457
155,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.10667786644267115,0.17147657046859063,0.1342253690147606,0.13745993530867415,440
156,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.17153656926861463,0.125517489650207,0.14172566902676106,0.14625990931519425,432
157,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.14429711405771883,0.10103797924041519,0.1235449417976719,0.12296001169860198,464
158,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.17087658246835064,0.11225775484490311,0.1263050522020881,0.13647979650511396,443
159,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.2140157196856063,0.15497690046199075,0.16440657626305052,0.17779973213688252,357
160,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.125817483650327,0.10511789764204715,0.14106564262570503,0.1240003413060264,463
161,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.19721605567888642,0.2273354532909342,0.24720988839553582,0.22392046578845215,181
162,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.2121557568848623,0.18299634007319854,0.22134885395415815,0.20550031697073967,268
163,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.20987580248395032,0.16559668806623867,0.16362654506180246,0.1796996785373305,347
164,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.2599748005039899,0.1744765104697906,0.22614904596183846,0.22020011897853967,198
165,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.16493670126597468,0.2008759824803504,0.18822752910116405,0.18468007094916306,330
166,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.20963580728385434,0.22007559848803024,0.1906876275051002,0.20679967775899497,265
167,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.17297654046919061,0.20657586848263035,0.18240729629185168,0.1873199017478909,323
168,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.17027659446811064,0.18491630167396653,0.23982959318372735,0.19834082977526815,294
169,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.15815683686326273,0.1883362332753345,0.203288131525261,0.18326040055461942,334
170,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.23261534769304615,0.24815503689926202,0.23610944437777512,0.23895994299002776,121
171,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.23591528169436612,0.17987640247195055,0.20742829713188526,0.20773999376606733,257
172,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.19511609767804644,0.18113637727245455,0.14130565222608904,0.17251937572553,371
173,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.14747705045899082,0.12101757964840704,0.21222848913956557,0.16024103974898782,408
174,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.19787604247915042,0.1755564888702226,0.17454698187927517,0.18265983774288275,338
175,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.23255534889302215,0.20381592368152637,0.18642745709828393,0.20759957655761083,261
176,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.11381772364552709,0.11573768524629507,0.21492859714388576,0.14816133534523598,428
177,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.21659566808663827,0.21593568128637428,0.19626785071402855,0.20959973336234702,255
178,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.22055558888822224,0.24071518569628608,0.20262810512420495,0.2212996265695711,195
179,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.18563628727425452,0.21827563448731024,0.19656786271450857,0.2001599281586911,288
180,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.2011759764804704,0.23207535849283015,0.21678867154686188,0.21668000217338745,218
181,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.25835483290334194,0.18239635207295854,0.25117004680187205,0.2306404105927242,148
182,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.18239635207295854,0.20243595128097439,0.2672506900276011,0.21736099779384466,212
183,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.2590748185036299,0.2652546949061019,0.22758910356414255,0.25063953899129143,74
184,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.2773144537109258,0.2743145137097258,0.26131045241809675,0.2709798066129161,23
185,"{'C': 1e-06, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.24587508249835002,0.28115437691246176,0.28687147485899434,0.2713003114232687,20
