,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
287,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.3655726885462291,0.36149277014459713,0.36379455178207126,0.36362000349096585,18
288,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.3637727245455091,0.3619727605447891,0.3609744389775591,0.36223997468928576,29
289,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.36395272094558107,0.3593328133437331,0.36211448457938317,0.3618000062895658,31
290,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.3633527329453411,0.3610727785444291,0.3639745589823593,0.36280002349070983,23
291,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.3635327293454131,0.3628727425451491,0.36085443417736707,0.3624199686893097,27
292,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.3654526909461811,0.3610127797444051,0.36157446297851914,0.3626799778897018,25
293,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.3630527389452211,0.3629927401451971,0.3627145085803432,0.3629199958902538,22
294,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.11897762044759105,0.14051718965620688,0.13512540501620066,0.13154007170666618,469
295,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.13277734445311093,0.13085738285234294,0.1140045601824073,0.12587976249595373,474
296,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.13283734325313493,0.12905741885162297,0.11382455298211928,0.12523977169562575,475
297,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.1469970600587988,0.12827743445131098,0.11844473778951158,0.1312397440998738,470
298,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.1120777584448311,0.12893742125157498,0.1546261850474019,0.13188045491460265,468
299,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.11609767804643907,0.12881742365152696,0.13530541221648865,0.1267401713048182,473
300,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.13511729765404693,0.10343793124137517,0.12558502340093602,0.12138008409878603,476
301,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.2132957340853183,0.2130557388852223,0.17214688587543503,0.19949945294865853,436
302,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.21707565848683028,0.14279714405711885,0.15378615144605784,0.1712196513300023,454
303,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.19397612047759044,0.20651586968260635,0.22734909396375855,0.20928036137465178,381
304,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.1640967180656387,0.19295614087718246,0.17994719788791552,0.1790000189435789,451
305,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.2129957400851983,0.24389512209755804,0.15390615624624984,0.20359900614300205,424
306,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.1889362212755745,0.2363352732945341,0.21042841713668547,0.21189997056893137,376
307,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.19955600887982242,0.22637547249055018,0.24090963638545543,0.222280372585276,363
308,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.2993940121197576,0.2950740985180296,0.311772470898836,0.302080193845541,197
309,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.3073738525229495,0.30689386212275754,0.2718108724348974,0.2953595290268682,213
310,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.2636347273054539,0.28331433371332576,0.22074882995319814,0.2558992969906593,303
311,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.28985420291594166,0.26909461810763785,0.2717508700348014,0.27689989701946033,271
312,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.29579408411831765,0.3158936821263575,0.3043921756870275,0.30535998064390085,188
313,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.27995440091198176,0.3109137817243655,0.2706108244329773,0.2871596690231082,239
314,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.254034919301614,0.24149517009659807,0.25885035401416057,0.25146014780412423,314
315,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.31049379012419753,0.30299394012119757,0.3203528141125645,0.3112801814526532,174
316,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.32969340613187736,0.3283134337313254,0.32263290531621264,0.3268799150598051,132
317,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.3240535189296214,0.34109317813643725,0.32911316452658107,0.33141995386421325,116
318,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.33581328373432534,0.31667366652666945,0.3340933637345494,0.3288601046651814,128
319,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.3364132717345653,0.3412131757364853,0.31315252610104405,0.3302596578573649,121
320,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.32981340373192536,0.32033359332813344,0.31015240609624384,0.3200998010521009,140
321,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.29321413571728566,0.2852942941141177,0.3200528021120845,0.2995204106478293,201
322,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.34937301253974923,0.35405291894162116,0.34621384855394216,0.34987992667843754,62
323,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.33137337253254934,0.30461390772184554,0.3088323532941318,0.3149398778495089,162
324,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.34421311573768526,0.3425331493370133,0.33271330853234127,0.33981985786901325,88
325,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.3385732285354293,0.3391132177356453,0.344113764550582,0.34060007027388556,80
326,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.34223315533689325,0.33449331013379735,0.3448337933517341,0.34052008627414154,81
327,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.34115317693646124,0.35543289134217315,0.327673106924277,0.3414197250676372,76
328,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.34397312053758927,0.34541309173816526,0.3343933757350294,0.34125986267026137,77
329,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.3612527749445011,0.3595128097438051,0.36379455178207126,0.3615200454901258,32
330,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.3490730185396292,0.371512569748605,0.35989439577583104,0.3601599946880218,35
331,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.3508729825403492,0.3655126897462051,0.36181447257890315,0.3594000482884858,37
332,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.35177296454070917,0.3649127017459651,0.36211448457938317,0.3596000502886858,36
333,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.3599328013439731,0.3613127737445251,0.3622344893795752,0.3611600214893578,33
334,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.36953260934781307,0.36539269214615705,0.3610344413776551,0.3653199142905417,11
335,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.36497270054598907,0.3635927281454371,0.35857434297371893,0.36237992388838175,28
336,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.3233335333293334,0.3144537109257815,0.31933277331093246,0.31904000585534914,149
337,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.3236335273294534,0.3157136857262855,0.3208928357134285,0.32008001625638915,141
338,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.32129357412851745,0.3135537289254215,0.3205928237129485,0.31848004225562915,154
339,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.3232135357292854,0.3158336833263335,0.31945277811112444,0.31949999905558113,146
340,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.32381352372952543,0.3147537049259015,0.3198727949117965,0.31948000785574115,147
341,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.3254934901301974,0.3149337013259735,0.3190927637105484,0.3198399850555731,143
342,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.3242935141297174,0.3161336773264535,0.3204128165126605,0.32028000265627715,139
343,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.1000179996400072,0.09773804523909521,0.10224408976359055,0.10000004488089766,495
